iter 199, train_loss_avg 1.9911941665410995, test_loss_avg 1.6551073789596558, train_acc 0.4033333361148834, test_acc_avg 0.4151177874207497
iter 200, train_loss_avg 1.9896801407657452, test_loss_avg 1.649296522140503, train_acc 0.38333335518836975, test_acc_avg 0.4149777877529462
iter 201, train_loss_avg 1.9882638637382206, test_loss_avg 1.630971074104309, train_acc 0.3733333349227905, test_acc_avg 0.4245066772500674
iter 202, train_loss_avg 1.9865418995542479, test_loss_avg 1.6258349418640137, train_acc 0.42000001668930054, test_acc_avg 0.4241266767779986
iter 203, train_loss_avg 1.9850510107535941, test_loss_avg 1.633103847503662, train_acc 0.39666667580604553, test_acc_avg 0.42004223227500914
iter 204, train_loss_avg 1.9833439629252363, test_loss_avg 1.6303176879882812, train_acc 0.4266666769981384, test_acc_avg 0.41997112121184665
iter 205, train_loss_avg 1.9823731421266946, test_loss_avg 1.6191240549087524, train_acc 0.3866666853427887, test_acc_avg 0.42811556563774744
iter 206, train_loss_avg 1.9809323860251384, test_loss_avg 1.6213756799697876, train_acc 0.3733333349227905, test_acc_avg 0.4243644551038742
iter 207, train_loss_avg 1.9793264991961992, test_loss_avg 1.6157633066177368, train_acc 0.3933333456516266, test_acc_avg 0.42853334335486093
iter 208, train_loss_avg 1.9780220694519115, test_loss_avg 1.611432671546936, train_acc 0.3700000047683716, test_acc_avg 0.42676223256190615
iter 209, train_loss_avg 1.9762199152083624, test_loss_avg 1.6225006580352783, train_acc 0.42000001668930054, test_acc_avg 0.4146200094819069
iter 210, train_loss_avg 1.9746081484437554, test_loss_avg 1.6212737560272217, train_acc 0.46000000834465027, test_acc_avg 0.41313112034400307
iter 211, train_loss_avg 1.9736184933275547, test_loss_avg 1.6132926940917969, train_acc 0.3466666638851166, test_acc_avg 0.42049112103382746
iter 212, train_loss_avg 1.9721720089934802, test_loss_avg 1.6140670776367188, train_acc 0.3933333456516266, test_acc_avg 0.42095556553204855
iter 213, train_loss_avg 1.970563291946304, test_loss_avg 1.603022813796997, train_acc 0.4033333361148834, test_acc_avg 0.42907334353526433
iter 214, train_loss_avg 1.9688606328742448, test_loss_avg 1.5964586734771729, train_acc 0.4633333384990692, test_acc_avg 0.4254688987930616
iter 215, train_loss_avg 1.967211365699768, test_loss_avg 1.5915433168411255, train_acc 0.41333335638046265, test_acc_avg 0.4296688992579778
iter 216, train_loss_avg 1.9656182631918913, test_loss_avg 1.5863479375839233, train_acc 0.4000000059604645, test_acc_avg 0.43388445512453716
iter 217, train_loss_avg 1.9637041491106015, test_loss_avg 1.5898736715316772, train_acc 0.4333333373069763, test_acc_avg 0.4310244546135267
iter 218, train_loss_avg 1.961612890300141, test_loss_avg 1.6194276809692383, train_acc 0.46666666865348816, test_acc_avg 0.4293000103831291
iter 219, train_loss_avg 1.9601214723153548, test_loss_avg 1.618630051612854, train_acc 0.43666666746139526, test_acc_avg 0.425986676911513
iter 220, train_loss_avg 1.9585981983944303, test_loss_avg 1.6207025051116943, train_acc 0.4233333468437195, test_acc_avg 0.4220466767350833
iter 221, train_loss_avg 1.9573200769252606, test_loss_avg 1.6406967639923096, train_acc 0.4033333361148834, test_acc_avg 0.4139066769083341
iter 222, train_loss_avg 1.956150893673234, test_loss_avg 1.629970669746399, train_acc 0.4333333373069763, test_acc_avg 0.41331334320704144
iter 223, train_loss_avg 1.9543114709002631, test_loss_avg 1.605604648590088, train_acc 0.4699999988079071, test_acc_avg 0.42650445461273195
iter 224, train_loss_avg 1.9526127285427517, test_loss_avg 1.590959906578064, train_acc 0.45000001788139343, test_acc_avg 0.431055565794309
iter 225, train_loss_avg 1.9511749543974886, test_loss_avg 1.613767385482788, train_acc 0.4000000059604645, test_acc_avg 0.421208898961544
iter 226, train_loss_avg 1.9501613441542907, test_loss_avg 1.6411585807800293, train_acc 0.40666666626930237, test_acc_avg 0.4116733431220055
iter 227, train_loss_avg 1.9490035422015608, test_loss_avg 1.6355323791503906, train_acc 0.3933333456516266, test_acc_avg 0.4180222322543462
iter 228, train_loss_avg 1.947833007079545, test_loss_avg 1.6135655641555786, train_acc 0.4333333373069763, test_acc_avg 0.4295600101351738
iter 229, train_loss_avg 1.946166050952414, test_loss_avg 1.6232492923736572, train_acc 0.4466666877269745, test_acc_avg 0.4214844543337822
iter 230, train_loss_avg 1.9448194343806344, test_loss_avg 1.635005235671997, train_acc 0.4466666877269745, test_acc_avg 0.4163533432284991
iter 231, train_loss_avg 1.9437430983987347, test_loss_avg 1.639115571975708, train_acc 0.4233333468437195, test_acc_avg 0.41539334326982497
iter 232, train_loss_avg 1.94219094591591, test_loss_avg 1.6472724676132202, train_acc 0.42000001668930054, test_acc_avg 0.4112400100628535
iter 233, train_loss_avg 1.9408378443147383, test_loss_avg 1.6330560445785522, train_acc 0.42000001668930054, test_acc_avg 0.42138889892896014
iter 234, train_loss_avg 1.9396492988505263, test_loss_avg 1.6133190393447876, train_acc 0.39000001549720764, test_acc_avg 0.433340010424455
iter 235, train_loss_avg 1.938500664496826, test_loss_avg 1.593247413635254, train_acc 0.4166666865348816, test_acc_avg 0.43640667736530303
iter 236, train_loss_avg 1.9372890543837085, test_loss_avg 1.597767949104309, train_acc 0.39666667580604553, test_acc_avg 0.43026667737960816
iter 237, train_loss_avg 1.9355480530682732, test_loss_avg 1.6157314777374268, train_acc 0.45000001788139343, test_acc_avg 0.42552223239342374
iter 238, train_loss_avg 1.9339165682573198, test_loss_avg 1.631657361984253, train_acc 0.4699999988079071, test_acc_avg 0.4230088991324107
iter 239, train_loss_avg 1.9325707877675693, test_loss_avg 1.6158905029296875, train_acc 0.4466666877269745, test_acc_avg 0.42683334362506864
iter 240, train_loss_avg 1.9314655001232732, test_loss_avg 1.6074882745742798, train_acc 0.4166666865348816, test_acc_avg 0.434364454805851
iter 241, train_loss_avg 1.9299320376608982, test_loss_avg 1.6327451467514038, train_acc 0.4300000071525574, test_acc_avg 0.4269333438873291
iter 242, train_loss_avg 1.9284993493507918, test_loss_avg 1.61082124710083, train_acc 0.44333335757255554, test_acc_avg 0.43153778805335363
iter 243, train_loss_avg 1.9275772913557585, test_loss_avg 1.600179672241211, train_acc 0.4300000071525574, test_acc_avg 0.43154223225514093
iter 244, train_loss_avg 1.926240298212791, test_loss_avg 1.603974461555481, train_acc 0.4466666877269745, test_acc_avg 0.43479334412018456
iter 245, train_loss_avg 1.9254418000942324, test_loss_avg 1.6052076816558838, train_acc 0.3466666638851166, test_acc_avg 0.4341533437569936
iter 246, train_loss_avg 1.9239291102297393, test_loss_avg 1.6046159267425537, train_acc 0.45000001788139343, test_acc_avg 0.4313333435257276
iter 247, train_loss_avg 1.9226627373887646, test_loss_avg 1.604154348373413, train_acc 0.4399999976158142, test_acc_avg 0.4369266770084699
iter 248, train_loss_avg 1.9217266050208524, test_loss_avg 1.5879286527633667, train_acc 0.41333335638046265, test_acc_avg 0.4429688992301623
iter 249, train_loss_avg 1.9201197748184204, test_loss_avg 1.578157901763916, train_acc 0.4566666781902313, test_acc_avg 0.44631778862078986
iter 250, train_loss_avg 1.918637630474045, test_loss_avg 1.5854376554489136, train_acc 0.4266666769981384, test_acc_avg 0.4388933438658714
iter 251, train_loss_avg 1.9176720063837747, test_loss_avg 1.5872802734375, train_acc 0.39000001549720764, test_acc_avg 0.4371288997332255
iter 252, train_loss_avg 1.9164505089695745, test_loss_avg 1.5707035064697266, train_acc 0.4300000071525574, test_acc_avg 0.4419711214900017
iter 253, train_loss_avg 1.9154589481241122, test_loss_avg 1.5580230951309204, train_acc 0.46000000834465027, test_acc_avg 0.4515311218102773
iter 254, train_loss_avg 1.914015360439525, test_loss_avg 1.5560780763626099, train_acc 0.46000000834465027, test_acc_avg 0.455184455037117
iter 255, train_loss_avg 1.9123647180385888, test_loss_avg 1.5578935146331787, train_acc 0.4833333492279053, test_acc_avg 0.45264667679866155
iter 256, train_loss_avg 1.911226822244518, test_loss_avg 1.5528372526168823, train_acc 0.4300000071525574, test_acc_avg 0.4532266774773598
iter 257, train_loss_avg 1.9097847240839818, test_loss_avg 1.5537179708480835, train_acc 0.4866666793823242, test_acc_avg 0.4534400104880333
iter 258, train_loss_avg 1.9085919705136862, test_loss_avg 1.5428091287612915, train_acc 0.45000001788139343, test_acc_avg 0.45856001031398774
iter 259, train_loss_avg 1.907495934688128, test_loss_avg 1.5469379425048828, train_acc 0.39666667580604553, test_acc_avg 0.45136445530255637
iter 260, train_loss_avg 1.9060887605294414, test_loss_avg 1.5570628643035889, train_acc 0.46000000834465027, test_acc_avg 0.44477556626001996
iter 261, train_loss_avg 1.9047219621316167, test_loss_avg 1.5521891117095947, train_acc 0.4466666877269745, test_acc_avg 0.4488466769059499
iter 262, train_loss_avg 1.9038052581562288, test_loss_avg 1.5476694107055664, train_acc 0.4099999964237213, test_acc_avg 0.45141334442297615
iter 263, train_loss_avg 1.9027658235846143, test_loss_avg 1.5657665729522705, train_acc 0.45000001788139343, test_acc_avg 0.44067334387699764
iter 264, train_loss_avg 1.901522000330799, test_loss_avg 1.5657768249511719, train_acc 0.4533333480358124, test_acc_avg 0.4393555661638578
iter 265, train_loss_avg 1.9001493606352269, test_loss_avg 1.5646077394485474, train_acc 0.4633333384990692, test_acc_avg 0.438106677254041
iter 266, train_loss_avg 1.8987384043382796, test_loss_avg 1.5606881380081177, train_acc 0.45000001788139343, test_acc_avg 0.436100010852019
iter 267, train_loss_avg 1.897337855687782, test_loss_avg 1.5503610372543335, train_acc 0.45000001788139343, test_acc_avg 0.4467733439008395
iter 268, train_loss_avg 1.8958731322483502, test_loss_avg 1.5482735633850098, train_acc 0.43666666746139526, test_acc_avg 0.4516511222918828
iter 269, train_loss_avg 1.894724382294549, test_loss_avg 1.5586152076721191, train_acc 0.4533333480358124, test_acc_avg 0.4467266772786776
iter 270, train_loss_avg 1.8938287588942975, test_loss_avg 1.5543240308761597, train_acc 0.4099999964237213, test_acc_avg 0.4498066775004069
iter 271, train_loss_avg 1.8923257769030684, test_loss_avg 1.555474877357483, train_acc 0.5066666603088379, test_acc_avg 0.4462133441567421
iter 272, train_loss_avg 1.8907822086697532, test_loss_avg 1.5519980192184448, train_acc 0.4633333384990692, test_acc_avg 0.4516777888933818
iter 273, train_loss_avg 1.8895157505996036, test_loss_avg 1.569644570350647, train_acc 0.43666666746139526, test_acc_avg 0.4489555660287539
iter 274, train_loss_avg 1.888456879529086, test_loss_avg 1.5954344272613525, train_acc 0.45000001788139343, test_acc_avg 0.4385866770744324
iter 275, train_loss_avg 1.887487924185352, test_loss_avg 1.5879088640213013, train_acc 0.45000001788139343, test_acc_avg 0.43120445468028384
iter 276, train_loss_avg 1.8863907518799985, test_loss_avg 1.5980312824249268, train_acc 0.4000000059604645, test_acc_avg 0.43146889946858086
iter 277, train_loss_avg 1.8854743049299116, test_loss_avg 1.603646159172058, train_acc 0.3933333456516266, test_acc_avg 0.4358066772818565
iter 278, train_loss_avg 1.8846553794799312, test_loss_avg 1.5946540832519531, train_acc 0.40666666626930237, test_acc_avg 0.4278444544275602
iter 279, train_loss_avg 1.8834506264754705, test_loss_avg 1.5851141214370728, train_acc 0.4266666769981384, test_acc_avg 0.43000667707125345
iter 280, train_loss_avg 1.8820860886488946, test_loss_avg 1.5774521827697754, train_acc 0.4833333492279053, test_acc_avg 0.4361888990402222
iter 281, train_loss_avg 1.8806477700564879, test_loss_avg 1.5733085870742798, train_acc 0.49000000953674316, test_acc_avg 0.4385644551118215
iter 282, train_loss_avg 1.8796322261486795, test_loss_avg 1.568270206451416, train_acc 0.43666666746139526, test_acc_avg 0.441648899435997
iter 283, train_loss_avg 1.878666557056803, test_loss_avg 1.5729010105133057, train_acc 0.42000001668930054, test_acc_avg 0.4382866774201393
iter 284, train_loss_avg 1.877765090841996, test_loss_avg 1.572849988937378, train_acc 0.4266666769981384, test_acc_avg 0.4365555662711461
iter 285, train_loss_avg 1.876761758244121, test_loss_avg 1.5726896524429321, train_acc 0.40666666626930237, test_acc_avg 0.4319022324879964
iter 286, train_loss_avg 1.8761832593625432, test_loss_avg 1.5558958053588867, train_acc 0.4000000059604645, test_acc_avg 0.43693778804938
iter 287, train_loss_avg 1.8753132671117783, test_loss_avg 1.5495704412460327, train_acc 0.4466666877269745, test_acc_avg 0.4440400110681852
iter 288, train_loss_avg 1.8743259189038128, test_loss_avg 1.5609036684036255, train_acc 0.45000001788139343, test_acc_avg 0.44111556629339854
iter 289, train_loss_avg 1.8733143937998804, test_loss_avg 1.5769389867782593, train_acc 0.4399999976158142, test_acc_avg 0.43932223282257715
iter 290, train_loss_avg 1.8725295652638596, test_loss_avg 1.5761165618896484, train_acc 0.4300000071525574, test_acc_avg 0.43855778843164445
iter 291, train_loss_avg 1.8714337148895002, test_loss_avg 1.5663809776306152, train_acc 0.49000000953674316, test_acc_avg 0.4449333438475927
iter 292, train_loss_avg 1.8701643435214568, test_loss_avg 1.5580402612686157, train_acc 0.47333335876464844, test_acc_avg 0.44842001074552534
iter 293, train_loss_avg 1.8690348287828926, test_loss_avg 1.5521633625030518, train_acc 0.48000001907348633, test_acc_avg 0.4511400102774302
iter 294, train_loss_avg 1.868069036936356, test_loss_avg 1.5459541082382202, train_acc 0.45000001788139343, test_acc_avg 0.4467088997960091
iter 295, train_loss_avg 1.8666947886750505, test_loss_avg 1.5459957122802734, train_acc 0.47333335876464844, test_acc_avg 0.43966445499658585
iter 296, train_loss_avg 1.865798224102367, test_loss_avg 1.549099326133728, train_acc 0.4166666865348816, test_acc_avg 0.44026223295927047
iter 297, train_loss_avg 1.8645714525408392, test_loss_avg 1.5458472967147827, train_acc 0.4233333468437195, test_acc_avg 0.45012223237752913
iter 298, train_loss_avg 1.8637568886862153, test_loss_avg 1.540860652923584, train_acc 0.4399999976158142, test_acc_avg 0.4543955658276876
iter 299, train_loss_avg 1.8628383958339692, test_loss_avg 1.5698179006576538, train_acc 0.4266666769981384, test_acc_avg 0.43982001036405566
iter 300, train_loss_avg 1.8620287532426194, test_loss_avg 1.5943682193756104, train_acc 0.4300000071525574, test_acc_avg 0.4298533435265223
iter 301, train_loss_avg 1.8614137713482837, test_loss_avg 1.561140775680542, train_acc 0.4000000059604645, test_acc_avg 0.44687556598583855
iter 302, train_loss_avg 1.8603421414252554, test_loss_avg 1.549770474433899, train_acc 0.4533333480358124, test_acc_avg 0.4523466768860817
iter 303, train_loss_avg 1.8593825846910477, test_loss_avg 1.5569820404052734, train_acc 0.44333335757255554, test_acc_avg 0.4405333441694578
iter 304, train_loss_avg 1.8583033096594888, test_loss_avg 1.5645599365234375, train_acc 0.4699999988079071, test_acc_avg 0.43080889918406806
iter 305, train_loss_avg 1.857475403087591, test_loss_avg 1.5696289539337158, train_acc 0.40666666626930237, test_acc_avg 0.43077556574344633
iter 306, train_loss_avg 1.8567381879794094, test_loss_avg 1.5536689758300781, train_acc 0.4333333373069763, test_acc_avg 0.43776889914274214
iter 307, train_loss_avg 1.8557258298644772, test_loss_avg 1.538287878036499, train_acc 0.4266666769981384, test_acc_avg 0.4486111219127973
iter 308, train_loss_avg 1.8547625742298113, test_loss_avg 1.5338099002838135, train_acc 0.46666666865348816, test_acc_avg 0.44845556616783144
iter 309, train_loss_avg 1.8536759022743472, test_loss_avg 1.5523998737335205, train_acc 0.42000001668930054, test_acc_avg 0.4439000108043353
iter 310, train_loss_avg 1.853234169567513, test_loss_avg 1.5430045127868652, train_acc 0.4099999964237213, test_acc_avg 0.44948889925082525
iter 311, train_loss_avg 1.8521176408498714, test_loss_avg 1.5236425399780273, train_acc 0.4266666769981384, test_acc_avg 0.45535112156470614
iter 312, train_loss_avg 1.8510929559366391, test_loss_avg 1.5180543661117554, train_acc 0.43666666746139526, test_acc_avg 0.45841556600729627
iter 313, train_loss_avg 1.8498023550981169, test_loss_avg 1.5235227346420288, train_acc 0.4533333480358124, test_acc_avg 0.4504600104490916
iter 314, train_loss_avg 1.8492362381919982, test_loss_avg 1.5307658910751343, train_acc 0.3799999952316284, test_acc_avg 0.4482333437005679
iter 315, train_loss_avg 1.8481253204466421, test_loss_avg 1.535866379737854, train_acc 0.48000001907348633, test_acc_avg 0.44726667751868565
iter 316, train_loss_avg 1.847135396409862, test_loss_avg 1.5425877571105957, train_acc 0.44333335757255554, test_acc_avg 0.444075566192468
iter 317, train_loss_avg 1.8460359457153943, test_loss_avg 1.5496606826782227, train_acc 0.45000001788139343, test_acc_avg 0.445088899175326
iter 318, train_loss_avg 1.8448676782715656, test_loss_avg 1.5341506004333496, train_acc 0.4833333492279053, test_acc_avg 0.4515066777467728
iter 319, train_loss_avg 1.8437312986701726, test_loss_avg 1.5264739990234375, train_acc 0.4533333480358124, test_acc_avg 0.45372667731841404
iter 320, train_loss_avg 1.8428492631496298, test_loss_avg 1.5366331338882446, train_acc 0.5, test_acc_avg 0.45069556627670926
iter 321, train_loss_avg 1.8415183876612171, test_loss_avg 1.5398122072219849, train_acc 0.49000000953674316, test_acc_avg 0.4486822326978048
iter 322, train_loss_avg 1.8405840891433574, test_loss_avg 1.5298429727554321, train_acc 0.4866666793823242, test_acc_avg 0.4520933443307877
iter 323, train_loss_avg 1.8393626625155226, test_loss_avg 1.524131178855896, train_acc 0.4766666889190674, test_acc_avg 0.4542911214629809
iter 324, train_loss_avg 1.8386132599757268, test_loss_avg 1.5303879976272583, train_acc 0.44333335757255554, test_acc_avg 0.45303556605180106
iter 325, train_loss_avg 1.837696018394517, test_loss_avg 1.5191223621368408, train_acc 0.4566666781902313, test_acc_avg 0.4619666766722997
iter 326, train_loss_avg 1.836523938251927, test_loss_avg 1.5207749605178833, train_acc 0.4766666889190674, test_acc_avg 0.4558888993263245
iter 327, train_loss_avg 1.835033862329111, test_loss_avg 1.5434128046035767, train_acc 0.5333333611488342, test_acc_avg 0.4467333444952965
iter 328, train_loss_avg 1.834195926921346, test_loss_avg 1.5669596195220947, train_acc 0.43666666746139526, test_acc_avg 0.44106001073122025
iter 329, train_loss_avg 1.8334057880170418, test_loss_avg 1.5560731887817383, train_acc 0.4633333384990692, test_acc_avg 0.4507000106771787
iter 330, train_loss_avg 1.8328856636750375, test_loss_avg 1.5369428396224976, train_acc 0.4566666781902313, test_acc_avg 0.4595888998111089
iter 331, train_loss_avg 1.832204824470612, test_loss_avg 1.5166542530059814, train_acc 0.4399999976158142, test_acc_avg 0.4636133436361949
iter 332, train_loss_avg 1.8313051966933516, test_loss_avg 1.544439673423767, train_acc 0.44333335757255554, test_acc_avg 0.453037788828214
iter 333, train_loss_avg 1.8303829552884587, test_loss_avg 1.57671320438385, train_acc 0.46666666865348816, test_acc_avg 0.43975778836011886
iter 334, train_loss_avg 1.8293845891952514, test_loss_avg 1.571731448173523, train_acc 0.44333335757255554, test_acc_avg 0.4396088994542758
iter 335, train_loss_avg 1.8285234286671592, test_loss_avg 1.5646682977676392, train_acc 0.4866666793823242, test_acc_avg 0.44194223286708195
iter 336, train_loss_avg 1.827841723000614, test_loss_avg 1.5542747974395752, train_acc 0.4266666769981384, test_acc_avg 0.4472555659810702
iter 337, train_loss_avg 1.8268153106672524, test_loss_avg 1.5611978769302368, train_acc 0.49000000953674316, test_acc_avg 0.44909334407250084
iter 338, train_loss_avg 1.826143560156358, test_loss_avg 1.5521559715270996, train_acc 0.4566666781902313, test_acc_avg 0.45397334357102714
iter 339, train_loss_avg 1.825391950677423, test_loss_avg 1.5606378316879272, train_acc 0.47333335876464844, test_acc_avg 0.447282232940197
srun: Job step aborted: Waiting up to 32 seconds for job step to finish.
slurmstepd: error: *** JOB 3944820 ON r30n4 CANCELLED AT 2019-11-15T22:11:56 ***
slurmstepd: error: *** STEP 3944820.0 ON r30n4 CANCELLED AT 2019-11-15T22:11:56 ***
